Date,AAPL,SPY
2020-07-30,93.21967315673828,299.10797119140625
2020-07-31,102.97869110107422,301.47149658203125
2020-08-03,105.57351684570312,303.5673828125
2020-08-04,106.2785415649414,304.73992919921875
2020-08-05,106.66377258300781,306.6327209472656
2020-08-06,110.38519287109375,308.682373046875
2020-08-07,107.87549591064453,308.9040222167969
2020-08-10,109.44345092773438,309.82733154296875
2020-08-11,106.18860626220703,307.269775390625
2020-08-12,109.71771240234375,311.5538330078125
2020-08-13,111.6594467163086,310.9906005859375
2020-08-14,111.5599365234375,310.99981689453125
2020-08-17,111.26868438720703,311.9878234863281
2020-08-18,112.19585418701172,312.66180419921875
2020-08-19,112.33663177490234,311.3599853515625
2020-08-20,114.82931518554688,312.3294982910156
2020-08-21,120.74678039550781,313.4374084472656
2020-08-24,122.19092559814453,316.613525390625
2020-08-25,121.18850708007812,317.7215270996094
2020-08-26,122.8365478515625,320.9067077636719
2020-08-27,121.36812591552734,321.60845947265625
2020-08-28,121.17152404785156,323.685791015625
2020-08-31,125.28069305419922,322.5131530761719
2020-09-01,130.2709503173828,325.5508728027344
2020-09-02,127.57194519042969,330.2596130371094
2020-09-03,117.35843658447266,318.89398193359375
2020-09-04,117.43610382080078,316.29034423828125
2020-09-08,109.53324127197266,307.64837646484375
2020-09-09,113.90215301513672,313.7235107421875
2020-09-10,110.18373107910156,308.27618408203125
2020-09-11,108.73714447021484,308.43310546875
2020-09-14,111.99925994873047,312.4955749511719
2020-09-15,112.17401123046875,314.074462890625
2020-09-16,108.86334228515625,312.8280334472656
2020-09-17,107.12551879882812,310.0765686035156
2020-09-18,103.72747039794922,306.5068054199219
2020-09-21,106.8730697631836,303.09552001953125
2020-09-22,108.55266571044922,306.18231201171875
2020-09-23,103.99931335449219,299.08160400390625
2020-09-24,105.0672378540039,299.87884521484375
2020-09-25,109.00899505615234,304.72698974609375
2020-09-28,111.61090087890625,309.788330078125
2020-09-29,110.76626586914062,308.1011657714844
2020-09-30,112.43612670898438,310.43719482421875
2020-10-01,113.3875961303711,312.4302062988281
2020-10-02,109.72740936279297,309.4638671875
2020-10-05,113.10604858398438,314.95159912109375
2020-10-06,109.86334991455078,310.4742431640625
2020-10-07,111.72740173339844,315.87860107421875
2020-10-08,111.62061309814453,318.6780700683594
2020-10-09,113.56232452392578,321.5239562988281
2020-10-12,120.77589416503906,326.6964111328125
2020-10-13,117.57202911376953,324.5643615722656
2020-10-14,117.65941619873047,322.5250549316406
2020-10-15,117.19341278076172,322.1264343261719
2020-10-16,115.55262756347656,321.9317932128906
2020-10-19,112.60120391845703,317.0372619628906
2020-10-20,114.08660125732422,318.3072509765625
2020-10-21,113.46527862548828,317.7047119140625
2020-10-22,112.37788391113281,319.4473876953125
2020-10-23,111.68858337402344,320.53204345703125
2020-10-26,111.69828796386719,314.608642578125
2020-10-27,113.20313262939453,313.5240173339844
2020-10-28,107.9604263305664,302.8080749511719
2020-10-29,111.96041107177734,305.8857116699219
2020-10-30,105.68859100341797,302.6968994140625
2020-11-02,105.60124206542969,306.0896301269531
2020-11-03,107.22259521484375,311.4940185546875
2020-11-04,111.60121154785156,318.45562744140625
2020-11-05,115.56232452392578,324.66632080078125
2020-11-06,115.43104553222656,324.5921936035156
2020-11-09,113.1261215209961,328.67095947265625
2020-11-10,112.78572845458984,328.1888732910156
2020-11-11,116.20907592773438,330.6268310546875
2020-11-12,115.936767578125,327.4194641113281
2020-11-13,115.98539733886719,331.952392578125
2020-11-16,116.9968490600586,336.09613037109375
2020-11-17,116.11181640625,334.28839111328125
2020-11-18,114.78915405273438,330.265380859375
2020-11-19,115.3824234008789,331.65576171875
2020-11-20,114.11811065673828,329.3846740722656
2020-11-23,110.72390747070312,331.359130859375
2020-11-24,112.00769805908203,336.6985778808594
2020-11-25,112.84405517578125,336.17950439453125
2020-11-27,113.38870239257812,337.1156311035156
2020-11-30,115.78117370605469,335.6233215332031
2020-12-01,119.35038757324219,339.29412841796875
2020-12-02,119.70049285888672,340.0079345703125
2020-12-03,119.56433868408203,339.9151916503906
2020-12-04,118.8932876586914,342.844482421875
2020-12-07,120.35209655761719,342.1399841308594
2020-12-08,120.9648208618164,343.14117431640625
2020-12-09,118.43620300292969,340.0635681152344
2020-12-10,119.8561019897461,339.95233154296875
2020-12-11,119.04889678955078,339.55364990234375
2020-12-14,118.43620300292969,338.033447265625
2020-12-15,124.36870574951172,342.6034851074219
2020-12-16,124.30062866210938,343.14117431640625
2020-12-17,125.16618347167969,345.0599670410156
2020-12-18,123.18222045898438,343.68218994140625
2020-12-21,124.70909881591797,342.45330810546875
2020-12-22,128.2588653564453,341.8761291503906
2020-12-23,127.36414337158203,342.183349609375
2020-12-24,128.34640502929688,343.51470947265625
2020-12-28,132.93679809570312,346.4656677246094
2020-12-29,131.16677856445312,345.8047180175781
2020-12-30,130.04837036132812,346.298095703125
2020-12-31,129.046630859375,348.0576171875
2021-01-04,125.85670471191406,343.319091796875
2021-01-05,127.41275787353516,345.6837158203125
2021-01-06,123.12386322021484,347.7503356933594
2021-01-07,127.32525634765625,352.91705322265625
2021-01-08,128.4242401123047,354.9278869628906
2021-01-11,125.4384994506836,352.5354309082031
2021-01-12,125.2634506225586,352.6097717285156
2021-01-13,127.29603576660156,353.55938720703125
2021-01-14,125.37040710449219,352.3212585449219
2021-01-15,123.64903259277344,349.7518615722656
2021-01-19,124.320068359375,352.4980773925781
2021-01-20,128.4047393798828,357.37628173828125
2021-01-21,133.11187744140625,357.7020568847656
2021-01-22,135.25149536132812,356.43597412109375
2021-01-25,138.99571228027344,357.8416748046875
2021-01-26,139.2291259765625,357.28314208984375
2021-01-27,138.15936279296875,348.5510559082031
2021-01-28,133.32582092285156,351.54864501953125
2021-01-29,128.33670043945312,344.5107116699219
2021-02-01,130.45684814453125,350.24530029296875
2021-02-02,131.2834930419922,355.1978759765625
2021-02-03,130.26229858398438,355.4771423339844
2021-02-04,133.61758422851562,359.51727294921875
2021-02-05,133.20361328125,360.9323425292969
2021-02-08,133.34974670410156,363.5390625
2021-02-09,132.47312927246094,363.2969665527344
2021-02-10,131.86927795410156,363.13873291015625
2021-02-11,131.61607360839844,363.7251281738281
2021-02-12,131.84976196289062,365.52191162109375
2021-02-16,129.72647094726562,365.20538330078125
2021-02-17,127.43759155273438,365.2891540527344
2021-02-18,126.33697509765625,363.7344970703125
2021-02-19,126.49278259277344,363.0921936035156
2021-02-22,122.72344207763672,360.29937744140625
2021-02-23,122.58708190917969,360.7368469238281
2021-02-24,122.09034729003906,364.7120361328125
2021-02-25,117.8437271118164,355.9239501953125
2021-02-26,118.10670471191406,354.0899658203125
2021-03-01,124.46691131591797,362.67327880859375
2021-03-02,121.8663101196289,359.8432312011719
2021-03-03,118.88591003417969,355.07684326171875
2021-03-04,117.0060806274414,350.6828308105469
2021-03-05,118.26254272460938,357.13421630859375
2021-03-08,113.33411407470703,355.3561096191406
2021-03-09,117.94113159179688,360.4297180175781
2021-03-10,116.86000061035156,362.67327880859375
2021-03-11,118.78850555419922,366.3504333496094
2021-03-12,117.8826675415039,366.84381103515625
2021-03-15,120.76570129394531,369.0315246582031
2021-03-16,122.30461883544922,368.5660705566406
2021-03-17,121.51569366455078,369.82281494140625
2021-03-18,117.39569091796875,364.4420471191406
2021-03-19,116.86971282958984,363.7676696777344
2021-03-22,120.18131256103516,366.67236328125
2021-03-23,119.35340881347656,363.7864074707031
2021-03-24,116.96710968017578,361.9371337890625
2021-03-25,117.4541015625,363.9731750488281
2021-03-26,118.0580062866211,369.8385925292969
2021-03-29,118.23332977294922,369.6517639160156
2021-03-30,116.78206634521484,368.671142578125
2021-03-31,118.97358703613281,370.1654968261719
2021-04-01,119.80146789550781,374.16290283203125
2021-04-05,122.62604522705078,379.5333557128906
2021-04-06,122.92796325683594,379.3091125488281
2021-04-07,124.57403564453125,379.7481384277344
2021-04-08,126.97003936767578,381.5507507324219
2021-04-09,129.5414276123047,384.32464599609375
2021-04-12,127.82720184326172,384.46478271484375
2021-04-13,130.9342041015625,385.6042175292969
2021-04-14,128.59664916992188,384.28729248046875
2021-04-15,131.00241088867188,388.41546630859375
2021-04-16,130.67124938964844,389.7137451171875
2021-04-19,131.33352661132812,387.799072265625
2021-04-20,129.64854431152344,384.9598693847656
2021-04-21,130.02841186523438,388.60235595703125
2021-04-22,128.50900268554688,385.0531005859375
2021-04-23,130.82711791992188,389.2280578613281
2021-04-26,131.2166748046875,390.0406188964844
2021-04-27,130.89527893066406,389.95654296875
2021-04-28,130.10630798339844,389.8444519042969
2021-04-29,130.0089111328125,392.328857421875
2021-04-30,128.04148864746094,389.7511291503906
2021-05-03,129.0933837890625,390.59173583984375
2021-05-04,124.52533721923828,388.1819763183594
2021-05-05,124.76884460449219,388.3033752441406
2021-05-06,126.36615753173828,391.4042663574219
2021-05-07,127.0394058227539,394.2528381347656
2021-05-10,123.76119995117188,390.348876953125
2021-05-11,122.84408569335938,386.8650817871094
2021-05-12,119.78055572509766,378.64605712890625
2021-05-13,121.92696380615234,383.1945495605469
2021-05-14,124.34658813476562,389.07861328125
2021-05-17,123.19530487060547,388.0885925292969
2021-05-18,121.80989837646484,384.74493408203125
2021-05-19,121.65379333496094,383.7362976074219
2021-05-20,124.20999145507812,387.86444091796875
2021-05-21,122.37577056884766,387.546875
2021-05-24,124.0051040649414,391.4977111816406
2021-05-25,123.80998229980469,390.6289978027344
2021-05-26,123.76119995117188,391.4042663574219
2021-05-27,122.22941589355469,391.6097412109375
2021-05-28,121.57574462890625,392.31024169921875
2021-06-01,121.25377655029297,391.96466064453125
2021-06-02,122.01478576660156,392.58111572265625
2021-06-03,120.53178405761719,391.1240539550781
2021-06-04,122.8245620727539,394.7012023925781
2021-06-07,122.83433532714844,394.3182678222656
2021-06-08,123.65387725830078,394.4023742675781
2021-06-09,124.03438568115234,393.8139953613281
2021-06-10,123.03923034667969,395.6445007324219
2021-06-11,124.24900817871094,396.2983093261719
2021-06-14,127.30280303955078,397.1856384277344
2021-06-15,126.48326110839844,396.4571228027344
2021-06-16,126.98082733154297,394.2434997558594
2021-06-17,128.5808868408203,394.11273193359375
2021-06-18,127.28329467773438,388.7960510253906
2021-06-21,129.07847595214844,394.3620910644531
2021-06-22,130.7175750732422,396.4703369140625
2021-06-23,130.44435119628906,395.992431640625
2021-06-24,130.16146850585938,398.3350524902344
2021-06-25,129.86878967285156,399.75
2021-06-28,131.49806213378906,400.555908203125
2021-06-29,133.0103759765625,400.77142333984375
2021-06-30,133.62501525878906,401.10870361328125
2021-07-01,133.927490234375,403.3294982910156
2021-07-02,136.5519561767578,406.412353515625
2021-07-06,138.5618438720703,405.6720886230469
2021-07-07,141.04974365234375,407.1058044433594
2021-07-08,139.75209045410156,403.78863525390625
2021-07-09,141.5765838623047,408.09906005859375
2021-07-12,140.98141479492188,409.5608215332031
2021-07-13,142.09364318847656,408.1646423339844
2021-07-14,145.51815795898438,408.773681640625
2021-07-15,144.86451721191406,407.3774719238281
2021-07-16,142.82540893554688,404.18218994140625
2021-07-19,138.98130798339844,398.2132568359375
2021-07-20,142.5912628173828,403.9198303222656
2021-07-21,141.85948181152344,407.1900939941406
2021-07-22,143.2254180908203,408.04290771484375
2021-07-23,144.94253540039062,412.24078369140625
2021-07-26,145.36212158203125,413.25274658203125
2021-07-27,143.19615173339844,411.3692626953125
2021-07-28,141.44972229003906,411.20062255859375
2021-07-29,142.09364318847656,412.906005859375
2021-07-30,142.3083038330078,410.9007873535156
2021-08-02,141.97657775878906,410.0386962890625
2021-08-03,143.77175903320312,413.37457275390625
2021-08-04,143.37176513671875,411.3411560058594
2021-08-05,143.47911071777344,413.9461669921875
2021-08-06,142.7950897216797,414.6301574707031
2021-08-09,142.74624633789062,414.2929382324219
2021-08-10,142.2675323486328,414.8081970214844
2021-08-11,142.52151489257812,415.8390197753906
2021-08-12,145.48219299316406,417.08526611328125
2021-08-13,145.6873321533203,417.8442687988281
2021-08-16,147.6611328125,418.828125
2021-08-17,146.75242614746094,416.0826416015625
2021-08-18,143.0100555419922,411.5285949707031
2021-08-19,143.34230041503906,412.1658020019531
2021-08-20,144.79818725585938,415.44549560546875
2021-08-23,146.28341674804688,419.09991455078125
2021-08-24,146.1954345703125,419.7651672363281
2021-08-25,144.96429443359375,420.64593505859375
2021-08-26,144.16305541992188,418.1628723144531
2021-08-27,145.19882202148438,421.90167236328125
2021-08-30,149.61537170410156,423.75689697265625
2021-08-31,148.35487365722656,423.129150390625
2021-09-01,149.01931762695312,423.3539733886719
2021-09-02,150.1332244873047,424.656494140625
2021-09-03,150.7683563232422,424.5534362792969
2021-09-07,153.10362243652344,423.0354309082031
2021-09-08,151.55978393554688,422.52008056640625
2021-09-09,150.54364013671875,420.7115783691406
2021-09-10,145.56033325195312,417.3944396972656
2021-09-13,146.12704467773438,418.4626159667969
2021-09-14,144.72979736328125,416.2044677734375
2021-09-15,145.61895751953125,419.68084716796875
2021-09-16,145.3844451904297,419.0155029296875
2021-09-17,142.71693420410156,414.9339294433594
2021-09-20,139.66835021972656,408.0152282714844
2021-09-21,140.1471405029297,407.6297302246094
2021-09-22,142.51174926757812,411.6061096191406
2021-09-23,143.46932983398438,416.6071472167969
2021-09-24,143.5572509765625,417.2933349609375
2021-09-27,142.04270935058594,416.0995788574219
2021-09-28,138.66195678710938,407.7143249511719
2021-09-29,139.56088256835938,408.400634765625
2021-09-30,138.26132202148438,403.4089050292969
2021-10-01,139.385009765625,408.2032165527344
2021-10-04,135.95533752441406,402.93896484375
2021-10-05,137.8802490234375,407.13153076171875
2021-10-06,138.74986267089844,408.82366943359375
2021-10-07,140.0103302001953,412.35821533203125
2021-10-08,139.62925720214844,411.6061096191406
2021-10-11,139.54135131835938,408.626220703125
2021-10-12,138.2711181640625,407.620361328125
2021-10-13,137.6848602294922,409.08685302734375
2021-10-14,140.4695587158203,415.9679260253906
2021-10-15,141.5248565673828,419.1358642578125
2021-10-18,143.1957244873047,420.376708984375
2021-10-19,145.35513305664062,423.6199035644531
2021-10-20,145.84368896484375,425.2837829589844
2021-10-21,146.05865478515625,426.3929748535156
2021-10-22,145.28671264648438,425.9511413574219
2021-10-25,145.23789978027344,428.2355041503906
2021-10-26,145.90232849121094,428.6208801269531
2021-10-27,145.44305419921875,426.7220153808594
2021-10-28,149.0779571533203,430.83941650390625
2021-10-29,146.37136840820312,431.71356201171875
2021-11-01,145.55056762695312,432.4562683105469
2021-11-02,146.58628845214844,434.2047424316406
2021-11-03,148.02267456054688,436.8556823730469
2021-11-04,147.50482177734375,438.9143981933594
2021-11-05,148.03318786621094,440.4371337890625
2021-11-08,147.2112274169922,440.8132019042969
2021-11-09,147.5733184814453,439.35614013671875
2021-11-10,144.74530029296875,435.8215637207031
2021-11-11,144.69635009765625,435.962646484375
2021-11-12,146.77088928222656,439.25274658203125
2021-11-15,146.78067016601562,439.40313720703125
2021-11-16,147.75921630859375,441.1422424316406
2021-11-17,150.19577026367188,440.0705871582031
2021-11-18,154.4817352294922,441.5652770996094
2021-11-19,157.10423278808594,440.775634765625
2021-11-22,157.5641632080078,439.53466796875
2021-11-23,157.94578552246094,440.1175537109375
2021-11-24,158.46438598632812,441.2926025390625
2021-11-26,153.4445037841797,431.4504699707031
2021-11-29,156.8009033203125,436.7428283691406
2021-11-30,161.75228881835938,428.2449035644531
2021-12-01,161.2336883544922,423.4883117675781
2021-12-02,160.245361328125,429.97454833984375
2021-12-03,158.36656188964844,426.233154296875
2021-12-06,161.77186584472656,431.2811584472656
2021-12-07,167.50611877441406,440.2021179199219
2021-12-08,171.32240295410156,441.3678283691406
2021-12-09,170.8135528564453,438.387939453125
2021-12-10,175.59857177734375,442.5146789550781
2021-12-13,171.96824645996094,438.59466552734375
2021-12-14,170.5885009765625,435.5771789550781
2021-12-15,175.45181274414062,442.383056640625
2021-12-16,168.56292724609375,438.48193359375
2021-12-17,167.4669952392578,433.815185546875
2021-12-20,166.10679626464844,429.2023010253906
2021-12-21,169.27725219726562,436.8244934082031
2021-12-22,171.87039184570312,441.192138671875
2021-12-23,172.49664306640625,443.9372863769531
2021-12-27,176.45973205566406,450.219970703125
2021-12-28,175.4420623779297,449.8520202636719
2021-12-29,175.53012084960938,450.4274597167969
2021-12-30,174.37542724609375,449.1822814941406
2021-12-31,173.7589569091797,448.05023193359375
2022-01-03,178.10366821289062,450.64447021484375
2022-01-04,175.84326171875,450.4935302734375
2022-01-05,171.16580200195312,441.8430480957031
2022-01-06,168.3085174560547,441.427978515625
2022-01-07,168.47486877441406,439.68280029296875
2022-01-10,168.4944610595703,439.1357116699219
2022-01-11,171.32240295410156,443.13543701171875
2022-01-12,171.7627410888672,444.3334655761719
2022-01-13,168.4944610595703,438.21112060546875
2022-01-14,169.35552978515625,438.3904113769531
2022-01-18,166.1557159423828,430.626708984375
2022-01-19,162.66233825683594,426.1552734375
2022-01-20,160.97923278808594,421.4385070800781
2022-01-21,158.92433166503906,413.1654052734375
2022-01-24,158.15127563476562,414.9200134277344
2022-01-25,156.3507843017578,409.8542785644531
2022-01-26,156.26272583007812,408.8260192871094
2022-01-27,155.80279541015625,406.8072509765625
2022-01-28,166.6743621826172,416.91046142578125
2022-01-31,171.02880859375,424.4195251464844
2022-02-01,170.8625030517578,427.2872619628906
2022-02-02,172.0661163330078,431.4379577636719
2022-02-03,169.18917846679688,421.2970275878906
2022-02-04,168.90504455566406,423.2781066894531
2022-02-07,168.1898193359375,421.919677734375
2022-02-08,171.29574584960938,425.3911437988281
2022-02-09,172.71641540527344,431.6171875
2022-02-10,168.6405029296875,423.8629150390625
2022-02-11,165.23086547851562,415.5048828125
2022-02-14,165.46600341796875,414.1464538574219
2022-02-15,169.29693603515625,420.82537841796875
2022-02-16,169.06179809570312,421.2970275878906
2022-02-17,165.46600341796875,412.2975158691406
2022-02-18,163.91795349121094,409.6278991699219
2022-02-22,160.99818420410156,405.23187255859375
2022-02-23,156.83409118652344,398.0436096191406
2022-02-24,159.45013427734375,404.03387451171875
2022-02-25,161.51748657226562,412.9484558105469
2022-02-28,161.78199768066406,411.8918762207031
2022-03-01,159.90081787109375,405.6186828613281
2022-03-02,163.19293212890625,413.08050537109375
2022-03-03,162.86956787109375,411.0240783691406
2022-03-04,159.87139892578125,407.6846008300781
2022-03-07,156.07968139648438,395.6664123535156
2022-03-08,154.2572479248047,392.6665954589844
2022-03-09,159.65591430664062,403.1942443847656
2022-03-10,155.3154754638672,401.3736572265625
2022-03-11,151.60206604003906,396.27020263671875
2022-03-14,147.5751495361328,393.3739929199219
2022-03-15,151.95477294921875,402.0245666503906
2022-03-16,156.36383056640625,410.9390869140625
2022-03-17,157.3730010986328,416.08038330078125
2022-03-18,160.66506958007812,420.6376037597656
2022-03-21,162.03680419921875,420.5146179199219
2022-03-22,165.4072265625,425.4352111816406
2022-03-23,166.7691192626953,419.956298828125
2022-03-24,170.55113220214844,426.2868347167969
2022-03-25,171.1879425048828,428.36865234375
2022-03-28,172.05018615722656,431.4156799316406
2022-03-29,175.3422393798828,436.7526550292969
2022-03-30,174.17633056640625,434.0557861328125
2022-03-31,171.0802001953125,427.37506103515625
2022-04-01,170.78622436523438,428.5862121582031
2022-04-04,174.832763671875,432.25787353515625
2022-04-05,171.5210723876953,426.7978515625
2022-04-06,168.3563690185547,422.5301208496094
2022-04-07,168.66012573242188,424.6593017578125
2022-04-08,166.65155029296875,423.5237731933594
2022-04-11,162.3992919921875,416.2847595214844
2022-04-12,164.2706756591797,414.7422790527344
2022-04-13,166.9552764892578,419.49261474609375
2022-04-14,161.94854736328125,414.2691650390625
2022-04-18,161.7330322265625,414.439453125
2022-04-19,164.01593017578125,421.12969970703125
2022-04-20,163.849365234375,420.8173828125
2022-04-21,163.05569458007812,414.52459716796875
2022-04-22,158.51930236816406,403.1505126953125
2022-04-25,159.58731079101562,405.4877624511719
2022-04-26,153.6302032470703,393.7445068359375
2022-04-27,153.4048614501953,394.8516540527344
2022-04-28,160.33197021484375,404.82537841796875
2022-04-29,154.46302795410156,389.86474609375
2022-05-02,154.7667694091797,392.21148681640625
2022-05-03,156.25601196289062,394.0094299316406
2022-05-04,162.663818359375,406.0082092285156
2022-05-05,153.60084533691406,391.5776062011719
2022-05-06,154.3269500732422,389.2402648925781
2022-05-09,149.2049102783203,376.77789306640625
2022-05-10,151.60891723632812,377.6484069824219
2022-05-11,143.7493133544922,371.6490478515625
2022-05-12,139.8832550048828,371.26104736328125
2022-05-13,144.3478546142578,380.1370849609375
2022-05-16,142.80734252929688,378.5946960449219
2022-05-17,146.43789672851562,386.3824768066406
2022-05-18,138.17596435546875,370.80682373046875
2022-05-19,134.7711181640625,368.5357360839844
2022-05-20,135.00662231445312,368.6966247558594
2022-05-23,140.42300415039062,375.5950012207031
2022-05-24,137.72459411621094,372.727783203125
2022-05-25,137.88160705566406,376.0207824707031
2022-05-26,141.08041381835938,383.53424072265625
2022-05-27,146.8303680419922,392.94964599609375
2022-05-31,146.0453643798828,390.7447814941406
2022-06-01,145.91783142089844,387.5842590332031
2022-06-02,148.37091064453125,394.9652404785156
2022-06-03,142.6503448486328,388.4831848144531
2022-06-06,143.3960723876953,389.6660461425781
